account_id,actual_label,predicted_label,risk_score,risk_category,top_shap_feature_1,top_shap_value_1,top_shap_feature_2,top_shap_value_2,top_shap_feature_3,top_shap_value_3,recommended_action,alert_timestamp,isolation_anomaly_score,is_anomaly,final_suspicious
1389,0,0,0.14,SAFE,Unnamed__0,-5.1403,F3912,-1.2247,F1165,0.3433,NO ACTION NEEDED,2026-06-05 22:50:52,0.3418196528578985,0,0
1390,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4155,F3898,-0.233,NO ACTION NEEDED,2026-06-05 22:50:52,0.339991725823536,0,0
1391,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4142,F1921,-0.162,NO ACTION NEEDED,2026-06-05 22:50:52,0.3373100405149799,0,0
1392,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4148,F3534,-0.1212,NO ACTION NEEDED,2026-06-05 22:50:52,0.3732580397176073,0,0
1393,0,0,0.06,SAFE,Unnamed__0,-5.1403,F3912,-1.4163,F3898,-0.2478,NO ACTION NEEDED,2026-06-05 22:50:52,0.3549036064885896,0,0
1394,0,0,0.06,SAFE,Unnamed__0,-5.1403,F3912,-1.4167,F3898,-0.2703,NO ACTION NEEDED,2026-06-05 22:50:52,0.4287024291440657,0,0
1395,0,0,0.1,SAFE,Unnamed__0,-5.1403,F3912,-1.3264,F3898,-0.2602,NO ACTION NEEDED,2026-06-05 22:50:52,0.4264236094129511,0,0
1396,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4171,F3898,-0.2004,NO ACTION NEEDED,2026-06-05 22:50:52,0.3827174952069171,0,0
1397,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4158,F3898,-0.3688,NO ACTION NEEDED,2026-06-05 22:50:52,0.4276363178286133,0,0
1398,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.417,F1921,-0.1391,NO ACTION NEEDED,2026-06-05 22:50:52,0.5314508587017519,1,1
1399,0,0,0.08,SAFE,Unnamed__0,-5.1403,F3912,-1.3872,F3898,-0.3748,NO ACTION NEEDED,2026-06-05 22:50:52,0.3882514098134199,0,0
1400,0,0,0.11,SAFE,Unnamed__0,-5.1403,F3912,-1.4164,F3898,0.1304,NO ACTION NEEDED,2026-06-05 22:50:52,0.3526210422289646,0,0
1401,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4163,F3534,-0.1209,NO ACTION NEEDED,2026-06-05 22:50:52,0.3459211031274025,0,0
1402,0,0,0.06,SAFE,Unnamed__0,-5.1403,F3912,-1.4168,F3898,-0.1891,NO ACTION NEEDED,2026-06-05 22:50:52,0.4105432666500374,0,0
1403,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4156,F3534,-0.1752,NO ACTION NEEDED,2026-06-05 22:50:52,0.4613908110392926,0,0
1404,0,0,0.12,SAFE,Unnamed__0,-5.1403,F3912,-1.4142,F3799,-0.1705,NO ACTION NEEDED,2026-06-05 22:50:52,0.3413249744427141,0,0
1405,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4173,F1921,-0.1945,NO ACTION NEEDED,2026-06-05 22:50:52,0.3667396494140443,0,0
1406,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4163,F1921,-0.1311,NO ACTION NEEDED,2026-06-05 22:50:52,0.4478392141300105,0,0
1407,0,0,0.11,SAFE,Unnamed__0,-5.1403,F3912,-1.4155,F3898,0.1386,NO ACTION NEEDED,2026-06-05 22:50:52,0.3528264199344184,0,0
1408,0,0,0.09,SAFE,Unnamed__0,-5.1403,F3912,-1.4154,F3534,-0.1952,NO ACTION NEEDED,2026-06-05 22:50:52,0.3954651228779292,0,0
1409,0,0,0.06,SAFE,Unnamed__0,-5.1403,F3912,-1.4165,F3898,-0.3303,NO ACTION NEEDED,2026-06-05 22:50:52,0.3673003183569973,0,0
1410,0,0,0.1,SAFE,Unnamed__0,-5.1403,F3912,-1.3289,F1921,-0.1969,NO ACTION NEEDED,2026-06-05 22:50:52,0.505271919764698,1,1
1411,0,0,0.1,SAFE,Unnamed__0,-5.1403,F3912,-1.4167,F3898,0.1215,NO ACTION NEEDED,2026-06-05 22:50:52,0.412588738636808,0,0
1412,0,0,0.06,SAFE,Unnamed__0,-5.1403,F3912,-1.4171,F3898,-0.3274,NO ACTION NEEDED,2026-06-05 22:50:52,0.4446511849031992,0,0
1413,0,0,0.06,SAFE,Unnamed__0,-5.1403,F3912,-1.4171,F3898,-0.2176,NO ACTION NEEDED,2026-06-05 22:50:52,0.3558612526488802,0,0
1414,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4164,F3898,-0.3408,NO ACTION NEEDED,2026-06-05 22:50:52,0.3785982069890416,0,0
1415,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4113,F3898,-0.2671,NO ACTION NEEDED,2026-06-05 22:50:52,0.3507380315633316,0,0
1416,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4135,F3898,-0.3678,NO ACTION NEEDED,2026-06-05 22:50:52,0.3527277040393288,0,0
1417,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4154,F1921,-0.1599,NO ACTION NEEDED,2026-06-05 22:50:52,0.4308400416268727,0,0
1418,0,0,0.09,SAFE,Unnamed__0,-5.1403,F3912,-1.4155,F1921,-0.139,NO ACTION NEEDED,2026-06-05 22:50:52,0.3410990008665812,0,0
1419,0,0,0.11,SAFE,Unnamed__0,-5.1403,F3912,-1.335,F3898,-0.317,NO ACTION NEEDED,2026-06-05 22:50:52,0.369589584526708,0,0
1420,0,0,0.09,SAFE,Unnamed__0,-5.1403,F3912,-1.417,F3534,-0.1824,NO ACTION NEEDED,2026-06-05 22:50:52,0.4160974552623463,0,0
1421,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4166,F3898,-0.3685,NO ACTION NEEDED,2026-06-05 22:50:52,0.3611498811533954,0,0
1422,0,0,0.1,SAFE,Unnamed__0,-5.1403,F3912,-1.3396,F3898,-0.3188,NO ACTION NEEDED,2026-06-05 22:50:52,0.3853057516780382,0,0
1423,0,0,0.09,SAFE,Unnamed__0,-5.1403,F3912,-1.4154,F1921,-0.2133,NO ACTION NEEDED,2026-06-05 22:50:52,0.3693821118342693,0,0
1424,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4168,F1921,-0.1593,NO ACTION NEEDED,2026-06-05 22:50:52,0.364837523300562,0,0
1425,0,0,0.34,SAFE,Unnamed__0,-5.1403,F3912,-1.1484,F3805,0.2961,NO ACTION NEEDED,2026-06-05 22:50:52,0.3571292032416687,0,0
1426,0,0,0.11,SAFE,Unnamed__0,-5.1403,F3912,-1.4169,F3898,0.1247,NO ACTION NEEDED,2026-06-05 22:50:52,0.4800768790915545,0,0
1427,0,0,0.08,SAFE,Unnamed__0,-5.1403,F3912,-1.4162,F1921,-0.1129,NO ACTION NEEDED,2026-06-05 22:50:52,0.3387386503192477,0,0
1428,0,0,0.06,SAFE,Unnamed__0,-5.1403,F3912,-1.4161,F3898,-0.1974,NO ACTION NEEDED,2026-06-05 22:50:52,0.3676794321431885,0,0
1429,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4171,F3898,-0.3562,NO ACTION NEEDED,2026-06-05 22:50:52,0.5363464912144019,1,1
1430,0,0,0.09,SAFE,Unnamed__0,-5.1403,F3912,-1.4166,F1647,-0.1158,NO ACTION NEEDED,2026-06-05 22:50:52,0.3481458756243293,0,0
1431,0,0,0.06,SAFE,Unnamed__0,-5.1403,F3912,-1.4156,F3898,-0.4133,NO ACTION NEEDED,2026-06-05 22:50:52,0.34304326268139,0,0
1432,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4147,F3898,-0.2872,NO ACTION NEEDED,2026-06-05 22:50:52,0.4123828452033906,0,0
1433,0,0,0.06,SAFE,Unnamed__0,-5.1403,F3912,-1.4168,F3898,-0.2795,NO ACTION NEEDED,2026-06-05 22:50:52,0.4461921960000126,0,0
1434,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.416,F3898,-0.2748,NO ACTION NEEDED,2026-06-05 22:50:52,0.3502404656064166,0,0
1435,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4165,F1921,-0.1553,NO ACTION NEEDED,2026-06-05 22:50:52,0.3841711240858446,0,0
1436,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4154,F1921,-0.1196,NO ACTION NEEDED,2026-06-05 22:50:52,0.3534628899873849,0,0
1437,0,0,0.08,SAFE,Unnamed__0,-5.1403,F3912,-1.4166,F1921,-0.108,NO ACTION NEEDED,2026-06-05 22:50:52,0.3899922312341822,0,0
1438,0,0,0.09,SAFE,Unnamed__0,-5.1403,F3912,-1.4164,F3534,-0.1468,NO ACTION NEEDED,2026-06-05 22:50:52,0.3666481766600472,0,0
1439,0,0,0.1,SAFE,Unnamed__0,-5.1403,F3912,-1.4157,F1921,-0.1598,NO ACTION NEEDED,2026-06-05 22:50:52,0.3930308135136761,0,0
1440,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4164,F3898,-0.21,NO ACTION NEEDED,2026-06-05 22:50:52,0.3400944471404926,0,0
1441,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4148,F3898,-0.3039,NO ACTION NEEDED,2026-06-05 22:50:52,0.351733738372741,0,0
1442,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4145,F3898,-0.2532,NO ACTION NEEDED,2026-06-05 22:50:52,0.3567979961476253,0,0
1443,0,0,0.08,SAFE,Unnamed__0,-5.1403,F3912,-1.4173,F3534,-0.184,NO ACTION NEEDED,2026-06-05 22:50:52,0.3741414599522989,0,0
1444,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4153,F3898,-0.3614,NO ACTION NEEDED,2026-06-05 22:50:52,0.3787002169446947,0,0
1445,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4167,F3898,-0.2328,NO ACTION NEEDED,2026-06-05 22:50:52,0.4424920165591018,0,0
1446,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4157,F3898,-0.2733,NO ACTION NEEDED,2026-06-05 22:50:52,0.4021162933536479,0,0
1447,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4172,F1921,-0.1121,NO ACTION NEEDED,2026-06-05 22:50:52,0.3772225222252618,0,0
1448,0,0,0.06,SAFE,Unnamed__0,-5.1403,F3912,-1.4167,F3898,-0.268,NO ACTION NEEDED,2026-06-05 22:50:52,0.3936668408673569,0,0
1449,0,0,0.06,SAFE,Unnamed__0,-5.1403,F3912,-1.4172,F3898,-0.2817,NO ACTION NEEDED,2026-06-05 22:50:52,0.3732074309790439,0,0
1450,0,0,0.09,SAFE,Unnamed__0,-5.1403,F3912,-1.3482,F3898,-0.3374,NO ACTION NEEDED,2026-06-05 22:50:52,0.4441846554470106,0,0
1451,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4147,F3898,-0.1922,NO ACTION NEEDED,2026-06-05 22:50:52,0.3695945230302563,0,0
1452,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4164,F3898,-0.238,NO ACTION NEEDED,2026-06-05 22:50:52,0.3394614572999891,0,0
1453,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4153,F3898,-0.2878,NO ACTION NEEDED,2026-06-05 22:50:52,0.4482726634262384,0,0
1454,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4171,F1921,-0.159,NO ACTION NEEDED,2026-06-05 22:50:52,0.3300342810989848,0,0
1455,0,0,0.09,SAFE,Unnamed__0,-5.1403,F3912,-1.4151,F3534,-0.2284,NO ACTION NEEDED,2026-06-05 22:50:52,0.3718924469277476,0,0
1456,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4166,F3898,-0.2031,NO ACTION NEEDED,2026-06-05 22:50:52,0.3696016730254686,0,0
1457,0,0,0.08,SAFE,Unnamed__0,-5.1403,F3912,-1.415,F3534,-0.2111,NO ACTION NEEDED,2026-06-05 22:50:52,0.386918223257486,0,0
1458,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4163,F1921,-0.1271,NO ACTION NEEDED,2026-06-05 22:50:52,0.3392703947405008,0,0
1459,0,0,0.06,SAFE,Unnamed__0,-5.1403,F3912,-1.4154,F3898,-0.1894,NO ACTION NEEDED,2026-06-05 22:50:52,0.4255653422691301,0,0
1460,1,1,99.94,HIGH RISK,Unnamed__0,5.248,F3912,1.6711,F3898,0.1687,BLOCK IMMEDIATELY,2026-06-05 22:50:52,0.3743060426764887,0,1
1461,0,0,0.06,SAFE,Unnamed__0,-5.1403,F3912,-1.4159,F3898,-0.2381,NO ACTION NEEDED,2026-06-05 22:50:52,0.3631513700163741,0,0
1462,0,0,0.1,SAFE,Unnamed__0,-5.1403,F3912,-1.3134,F1165,0.3458,NO ACTION NEEDED,2026-06-05 22:50:52,0.5131283167764827,1,1
1463,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4167,F3898,-0.3189,NO ACTION NEEDED,2026-06-05 22:50:52,0.3411268677360541,0,0
1464,0,0,0.15,SAFE,Unnamed__0,-5.1403,F3912,-1.3422,F1165,0.216,NO ACTION NEEDED,2026-06-05 22:50:52,0.4379793628370294,0,0
1465,0,0,0.09,SAFE,Unnamed__0,-5.1403,F3912,-1.4156,F3898,0.1223,NO ACTION NEEDED,2026-06-05 22:50:52,0.384385888813556,0,0
1466,0,0,0.06,SAFE,Unnamed__0,-5.1403,F3912,-1.4156,F3898,-0.3046,NO ACTION NEEDED,2026-06-05 22:50:52,0.394603507996811,0,0
1467,0,0,0.09,SAFE,Unnamed__0,-5.1403,F3912,-1.4155,F950,-0.1502,NO ACTION NEEDED,2026-06-05 22:50:52,0.3659421340820515,0,0
1468,0,0,0.1,SAFE,Unnamed__0,-5.1403,F3912,-1.4172,F3898,0.1304,NO ACTION NEEDED,2026-06-05 22:50:52,0.4210977073302372,0,0
1469,0,0,0.09,SAFE,Unnamed__0,-5.1403,F3912,-1.3855,F1921,-0.1633,NO ACTION NEEDED,2026-06-05 22:50:52,0.3646592669986385,0,0
1470,0,0,0.09,SAFE,Unnamed__0,-5.1403,F3912,-1.4155,F3534,-0.126,NO ACTION NEEDED,2026-06-05 22:50:52,0.4403616370728007,0,0
1471,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4167,F3534,-0.2105,NO ACTION NEEDED,2026-06-05 22:50:52,0.3659135378684068,0,0
1472,0,0,0.06,SAFE,Unnamed__0,-5.1403,F3912,-1.4154,F3898,-0.2461,NO ACTION NEEDED,2026-06-05 22:50:52,0.3996016143572664,0,0
1473,0,0,0.06,SAFE,Unnamed__0,-5.1403,F3912,-1.4173,F3898,-0.2045,NO ACTION NEEDED,2026-06-05 22:50:52,0.4920722293983761,0,0
1474,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4162,F3534,-0.0968,NO ACTION NEEDED,2026-06-05 22:50:52,0.4526070412758154,0,0
1475,0,0,0.09,SAFE,Unnamed__0,-5.1403,F3912,-1.4163,F950,-0.1658,NO ACTION NEEDED,2026-06-05 22:50:52,0.3366120650583368,0,0
1476,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4156,F3898,-0.2279,NO ACTION NEEDED,2026-06-05 22:50:52,0.4117782091462863,0,0
1477,0,0,0.08,SAFE,Unnamed__0,-5.1403,F3912,-1.4165,F3898,0.0853,NO ACTION NEEDED,2026-06-05 22:50:52,0.3354350103297149,0,0
1478,0,0,0.06,SAFE,Unnamed__0,-5.1403,F3912,-1.4167,F3898,-0.2214,NO ACTION NEEDED,2026-06-05 22:50:52,0.3556584425621147,0,0
1479,0,0,0.09,SAFE,Unnamed__0,-5.1403,F3912,-1.4141,F950,-0.1282,NO ACTION NEEDED,2026-06-05 22:50:52,0.3411252939563825,0,0
1480,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4164,F3534,-0.1042,NO ACTION NEEDED,2026-06-05 22:50:52,0.49473899073616,0,0
1481,0,0,0.06,SAFE,Unnamed__0,-5.1403,F3912,-1.4163,F3898,-0.2752,NO ACTION NEEDED,2026-06-05 22:50:52,0.3483082267016572,0,0
1482,0,0,0.11,SAFE,Unnamed__0,-5.1403,F3912,-1.4164,F950,-0.1493,NO ACTION NEEDED,2026-06-05 22:50:52,0.4183228115147344,0,0
1483,0,0,0.18,SAFE,Unnamed__0,-5.1403,F3912,-1.3277,freq_amount_ratio,0.1769,NO ACTION NEEDED,2026-06-05 22:50:52,0.3477766713245961,0,0
1484,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4164,F1921,-0.1314,NO ACTION NEEDED,2026-06-05 22:50:52,0.3504955783610493,0,0
1485,0,0,0.11,SAFE,Unnamed__0,-5.1403,F3912,-1.3271,F3898,-0.319,NO ACTION NEEDED,2026-06-05 22:50:52,0.5318745516729865,1,1
1486,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4166,F3898,-0.3225,NO ACTION NEEDED,2026-06-05 22:50:52,0.4738528619573969,0,0
1487,0,0,0.18,SAFE,Unnamed__0,-5.1403,F3912,-1.2062,F1165,0.324,NO ACTION NEEDED,2026-06-05 22:50:52,0.5257942493123982,1,1
1488,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4172,F1921,-0.185,NO ACTION NEEDED,2026-06-05 22:50:52,0.3473286293340315,0,0
1489,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4134,F3898,-0.266,NO ACTION NEEDED,2026-06-05 22:50:52,0.3517704374399542,0,0
1490,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4166,F3898,-0.3182,NO ACTION NEEDED,2026-06-05 22:50:52,0.4676802739717709,0,0
1491,0,0,0.08,SAFE,Unnamed__0,-5.1403,F3912,-1.4171,F3534,-0.1195,NO ACTION NEEDED,2026-06-05 22:50:52,0.3362778708832608,0,0
1492,0,0,0.11,SAFE,Unnamed__0,-5.1403,F3912,-1.4156,F950,-0.2429,NO ACTION NEEDED,2026-06-05 22:50:52,0.3504028484378092,0,0
1493,0,0,0.09,SAFE,Unnamed__0,-5.1403,F3912,-1.3754,F3805,0.1536,NO ACTION NEEDED,2026-06-05 22:50:52,0.4522760376614104,0,0
1494,0,0,0.08,SAFE,Unnamed__0,-5.1403,F3912,-1.4152,F1921,-0.1679,NO ACTION NEEDED,2026-06-05 22:50:52,0.3815144996925567,0,0
1495,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.415,F3898,-0.3966,NO ACTION NEEDED,2026-06-05 22:50:52,0.3892973151013622,0,0
1496,1,1,99.94,HIGH RISK,Unnamed__0,5.248,F3912,1.4822,F1165,0.1987,BLOCK IMMEDIATELY,2026-06-05 22:50:52,0.5117757528359644,1,1
1497,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4159,F3898,-0.2526,NO ACTION NEEDED,2026-06-05 22:50:52,0.3693369627267097,0,0
1498,0,0,0.08,SAFE,Unnamed__0,-5.1403,F3912,-1.4158,F3534,-0.169,NO ACTION NEEDED,2026-06-05 22:50:52,0.3380952922029843,0,0
1499,0,0,0.08,SAFE,Unnamed__0,-5.1403,F3912,-1.416,F3534,-0.1248,NO ACTION NEEDED,2026-06-05 22:50:52,0.3416932176980086,0,0
1500,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4172,F3898,-0.2928,NO ACTION NEEDED,2026-06-05 22:50:52,0.362659586201175,0,0
1501,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4146,F3898,-0.2516,NO ACTION NEEDED,2026-06-05 22:50:52,0.354337506233405,0,0
1502,0,0,0.09,SAFE,Unnamed__0,-5.1403,F3912,-1.4166,F1921,-0.2085,NO ACTION NEEDED,2026-06-05 22:50:52,0.3426413492475679,0,0
1503,0,0,0.06,SAFE,Unnamed__0,-5.1403,F3912,-1.4171,F3898,-0.2517,NO ACTION NEEDED,2026-06-05 22:50:52,0.3615680499725088,0,0
1504,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4164,F3898,-0.2189,NO ACTION NEEDED,2026-06-05 22:50:52,0.3811092594089958,0,0
1505,0,0,0.06,SAFE,Unnamed__0,-5.1403,F3912,-1.414,F3898,-0.351,NO ACTION NEEDED,2026-06-05 22:50:52,0.3452213500728638,0,0
1506,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.416,F3898,-0.2169,NO ACTION NEEDED,2026-06-05 22:50:52,0.3622546610753395,0,0
1507,0,0,0.11,SAFE,Unnamed__0,-5.1403,F3912,-1.3293,F1921,-0.2477,NO ACTION NEEDED,2026-06-05 22:50:52,0.3898440288470421,0,0
1508,0,0,0.06,SAFE,Unnamed__0,-5.1403,F3912,-1.4154,F3898,-0.1944,NO ACTION NEEDED,2026-06-05 22:50:52,0.3432079472429744,0,0
1509,0,0,0.08,SAFE,Unnamed__0,-5.1403,F3912,-1.4155,F3534,-0.1663,NO ACTION NEEDED,2026-06-05 22:50:52,0.3615287689404224,0,0
1510,0,0,0.09,SAFE,Unnamed__0,-5.1403,F3912,-1.4161,F1921,-0.1359,NO ACTION NEEDED,2026-06-05 22:50:52,0.3631603998851866,0,0
1511,0,0,0.06,SAFE,Unnamed__0,-5.1403,F3912,-1.4154,F3898,-0.1796,NO ACTION NEEDED,2026-06-05 22:50:52,0.3470554161056491,0,0
1512,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4149,F3898,-0.3167,NO ACTION NEEDED,2026-06-05 22:50:52,0.3580607496466673,0,0
1513,0,0,0.08,SAFE,Unnamed__0,-5.1403,F3912,-1.4156,F950,-0.1072,NO ACTION NEEDED,2026-06-05 22:50:52,0.4169904270245058,0,0
1514,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4155,F3898,-0.3054,NO ACTION NEEDED,2026-06-05 22:50:52,0.3395181894402347,0,0
1515,0,0,0.08,SAFE,Unnamed__0,-5.1403,F3912,-1.416,F3534,-0.1852,NO ACTION NEEDED,2026-06-05 22:50:52,0.4840657922367297,0,0
1516,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4166,F3898,-0.2368,NO ACTION NEEDED,2026-06-05 22:50:52,0.3349085421677073,0,0
1517,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4152,F1921,-0.119,NO ACTION NEEDED,2026-06-05 22:50:52,0.3787172788492665,0,0
1518,0,0,0.06,SAFE,Unnamed__0,-5.1403,F3912,-1.4167,F3898,-0.2005,NO ACTION NEEDED,2026-06-05 22:50:52,0.393769559793838,0,0
1519,0,0,0.08,SAFE,Unnamed__0,-5.1403,F3912,-1.3766,F3898,-0.2307,NO ACTION NEEDED,2026-06-05 22:50:52,0.4369809108633341,0,0
1520,0,0,0.06,SAFE,Unnamed__0,-5.1403,F3912,-1.4154,F3898,-0.268,NO ACTION NEEDED,2026-06-05 22:50:52,0.4426734560192923,0,0
1521,0,0,0.11,SAFE,Unnamed__0,-5.1403,F3912,-1.3869,F1921,-0.1613,NO ACTION NEEDED,2026-06-05 22:50:52,0.358310564398559,0,0
1522,0,0,0.1,SAFE,Unnamed__0,-5.1403,F3912,-1.4162,F1921,-0.1989,NO ACTION NEEDED,2026-06-05 22:50:52,0.3862004073641056,0,0
1523,0,0,0.06,SAFE,Unnamed__0,-5.1403,F3912,-1.4166,F3898,-0.3027,NO ACTION NEEDED,2026-06-05 22:50:52,0.4858486959807854,0,0
1524,0,0,0.08,SAFE,Unnamed__0,-5.1403,F3912,-1.417,F1921,-0.2214,NO ACTION NEEDED,2026-06-05 22:50:52,0.3431836453434335,0,0
1525,0,0,0.09,SAFE,Unnamed__0,-5.1403,F3912,-1.4169,F1921,-0.1936,NO ACTION NEEDED,2026-06-05 22:50:52,0.3827074790379219,0,0
1526,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4156,F3898,-0.3652,NO ACTION NEEDED,2026-06-05 22:50:52,0.3637848732698943,0,0
1527,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4161,F3898,-0.3185,NO ACTION NEEDED,2026-06-05 22:50:52,0.3367431616138617,0,0
1528,0,0,0.06,SAFE,Unnamed__0,-5.1403,F3912,-1.4158,F3898,-0.326,NO ACTION NEEDED,2026-06-05 22:50:52,0.3475601990177125,0,0
1529,0,0,0.09,SAFE,Unnamed__0,-5.1403,F3912,-1.4156,F950,-0.1364,NO ACTION NEEDED,2026-06-05 22:50:52,0.4277522224223969,0,0
1530,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4144,F3898,-0.2194,NO ACTION NEEDED,2026-06-05 22:50:52,0.4400133072016693,0,0
1531,0,0,0.08,SAFE,Unnamed__0,-5.1403,F3912,-1.4152,F3534,-0.1356,NO ACTION NEEDED,2026-06-05 22:50:52,0.3478911905415296,0,0
1532,0,0,0.1,SAFE,Unnamed__0,-5.1403,F3912,-1.4163,F950,-0.1884,NO ACTION NEEDED,2026-06-05 22:50:52,0.3528699030829121,0,0
1533,0,0,0.08,SAFE,Unnamed__0,-5.1403,F3912,-1.4164,F950,-0.1196,NO ACTION NEEDED,2026-06-05 22:50:52,0.3595065859132196,0,0
1534,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4171,F1921,-0.1102,NO ACTION NEEDED,2026-06-05 22:50:52,0.431834508739117,0,0
1535,0,0,0.06,SAFE,Unnamed__0,-5.1403,F3912,-1.4165,F3898,-0.3583,NO ACTION NEEDED,2026-06-05 22:50:52,0.3622920826644842,0,0
1536,0,0,0.06,SAFE,Unnamed__0,-5.1403,F3912,-1.4171,F3898,-0.1889,NO ACTION NEEDED,2026-06-05 22:50:52,0.347411948180887,0,0
1537,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.416,F1921,-0.1312,NO ACTION NEEDED,2026-06-05 22:50:52,0.4232936212033333,0,0
1538,0,0,0.11,SAFE,Unnamed__0,-5.1403,F3912,-1.3283,F3534,-0.2037,NO ACTION NEEDED,2026-06-05 22:50:52,0.3560567343643173,0,0
1539,0,0,0.06,SAFE,Unnamed__0,-5.1403,F3912,-1.4164,F3898,-0.3008,NO ACTION NEEDED,2026-06-05 22:50:52,0.3944811962961987,0,0
1540,0,0,0.08,SAFE,Unnamed__0,-5.1403,F3912,-1.4157,F3534,-0.1406,NO ACTION NEEDED,2026-06-05 22:50:52,0.3893332325153447,0,0
1541,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4155,F3898,-0.2693,NO ACTION NEEDED,2026-06-05 22:50:52,0.3538546582066552,0,0
1542,0,0,0.08,SAFE,Unnamed__0,-5.1403,F3912,-1.4165,F1921,-0.1169,NO ACTION NEEDED,2026-06-05 22:50:52,0.4401761723855393,0,0
1543,0,0,0.13,SAFE,Unnamed__0,-5.1403,F3912,-1.2495,F3898,-0.2355,NO ACTION NEEDED,2026-06-05 22:50:52,0.3361865123927781,0,0
1544,0,0,0.06,SAFE,Unnamed__0,-5.1403,F3912,-1.4171,F3898,-0.1956,NO ACTION NEEDED,2026-06-05 22:50:52,0.3451088775845047,0,0
1545,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4162,F3898,-0.1993,NO ACTION NEEDED,2026-06-05 22:50:52,0.3554424483077116,0,0
1546,0,0,0.09,SAFE,Unnamed__0,-5.1403,F3912,-1.3288,F3898,-0.2804,NO ACTION NEEDED,2026-06-05 22:50:52,0.3569998263440513,0,0
